open_time,day,direction,entry_signal,entry_real,slippage,atr,sl,tp1,risk,ema200,trend,vol_ratio,squeeze_ok,position,result,exit_px,pnl,daily_pnl,tp1_hit,hour
2025-10-08 20:00:00,2025-10-08,BUY,124031.56,124065.81,34.25,813.74,122404.08,127286.52,1627.48,120619.9,BULL,1.679,True,P1,SL,122438.33,-16.2748,-32.5496,False,20
2025-10-08 20:00:00,2025-10-08,BUY,124031.56,124065.81,34.25,813.74,122404.08,127286.52,1627.48,120619.9,BULL,1.679,True,P2,SL_TRAIL,122438.33,-16.2748,-32.5496,False,20
2025-10-10 18:00:00,2025-10-10,SELL,119010.06,118994.43,15.63,741.54,120493.14,116043.9,1483.08,121279.22,BEAR,4.083,True,P1,TP1,116028.27,29.6616,76.33,True,18
2025-10-10 18:00:00,2025-10-10,SELL,119010.06,118994.43,15.63,741.54,120493.14,116043.9,1483.08,121279.22,BEAR,4.083,True,P2,OPEN_END,114327.59,46.6684,76.33,True,18
2025-10-16 20:00:00,2025-10-16,SELL,108268.86,108253.14,15.72,1127.91,110524.68,103757.22,2255.82,114801.72,BEAR,1.754,True,P1,TP1,103741.5,45.1164,45.1164,True,20
2025-10-16 20:00:00,2025-10-16,SELL,108268.86,108253.14,15.72,1127.91,110524.68,103757.22,2255.82,114801.72,BEAR,1.754,True,P2,BE,108253.14,0.0,45.1164,True,20
2025-10-26 12:00:00,2025-10-26,BUY,112522.28,112554.34,32.06,295.24,111931.8,113703.24,590.48,110092.95,BULL,1.91,True,P1,TP1,113735.3,11.8096,11.8096,True,12
2025-10-26 12:00:00,2025-10-26,BUY,112522.28,112554.34,32.06,295.24,111931.8,113703.24,590.48,110092.95,BULL,1.91,True,P2,BE,112554.34,0.0,11.8096,True,12
2025-10-29 19:00:00,2025-10-29,SELL,111103.45,111088.41,15.04,544.94,112193.33,108923.69,1089.88,111995.15,BEAR,1.63,True,P1,TP1,108908.65,21.7976,21.7976,True,19
2025-10-29 19:00:00,2025-10-29,SELL,111103.45,111088.41,15.04,544.94,112193.33,108923.69,1089.88,111995.15,BEAR,1.63,True,P2,BE,111088.41,0.0,21.7976,True,19
2025-10-30 16:00:00,2025-10-30,SELL,107620.53,107607.08,13.45,1028.87,109678.27,103505.05,2057.74,111930.24,BEAR,1.563,True,P1,SL,109664.82,-20.5774,-41.1548,False,16
